vgs ,M0.m1:vds (V),M0.m1:gm (s),M0.m1:gds (s),M0.m1:cgg (F),M0.m1:cgs (F),M0.m1:vth (V),M0.m1:id (A)
1.222,400.0E-3,388.5E-6,23.90E-6,29.43E-15,-23.44E-15,743.7E-3,109.4E-6
1.223,400.0E-3,388.9E-6,24.27E-6,29.43E-15,-23.45E-15,743.7E-3,109.8E-6
1.224,400.0E-3,389.2E-6,24.64E-6,29.44E-15,-23.45E-15,743.7E-3,110.2E-6
1.225,400.0E-3,389.5E-6,25.03E-6,29.44E-15,-23.46E-15,743.7E-3,110.6E-6
1.226,400.0E-3,389.8E-6,25.42E-6,29.45E-15,-23.46E-15,743.7E-3,111.0E-6
1.227,400.0E-3,390.2E-6,25.82E-6,29.45E-15,-23.47E-15,743.7E-3,111.4E-6
1.228,400.0E-3,390.5E-6,26.23E-6,29.46E-15,-23.47E-15,743.7E-3,111.8E-6
1.229,400.0E-3,390.8E-6,26.65E-6,29.46E-15,-23.48E-15,743.7E-3,112.2E-6
1.230,400.0E-3,391.1E-6,27.07E-6,29.46E-15,-23.48E-15,743.7E-3,112.6E-6
1.231,400.0E-3,391.4E-6,27.51E-6,29.47E-15,-23.49E-15,743.7E-3,112.9E-6
1.232,400.0E-3,391.6E-6,27.95E-6,29.47E-15,-23.49E-15,743.7E-3,113.3E-6
1.233,400.0E-3,391.9E-6,28.40E-6,29.48E-15,-23.50E-15,743.7E-3,113.7E-6
1.234,400.0E-3,392.2E-6,28.86E-6,29.48E-15,-23.50E-15,743.7E-3,114.1E-6
1.235,400.0E-3,392.4E-6,29.33E-6,29.49E-15,-23.51E-15,743.7E-3,114.5E-6
1.236,400.0E-3,392.7E-6,29.81E-6,29.49E-15,-23.51E-15,743.7E-3,114.9E-6
1.237,400.0E-3,392.9E-6,30.30E-6,29.50E-15,-23.52E-15,743.7E-3,115.3E-6
1.238,400.0E-3,393.1E-6,30.79E-6,29.50E-15,-23.52E-15,743.7E-3,115.7E-6
1.239,400.0E-3,393.4E-6,31.30E-6,29.50E-15,-23.52E-15,743.7E-3,116.1E-6
1.240,400.0E-3,393.6E-6,31.82E-6,29.51E-15,-23.53E-15,743.7E-3,116.5E-6
1.241,400.0E-3,393.8E-6,32.34E-6,29.51E-15,-23.53E-15,743.7E-3,116.9E-6
1.242,400.0E-3,394.0E-6,32.88E-6,29.52E-15,-23.54E-15,743.7E-3,117.3E-6
1.243,400.0E-3,394.2E-6,33.42E-6,29.52E-15,-23.54E-15,743.7E-3,117.7E-6
1.244,400.0E-3,394.4E-6,33.98E-6,29.53E-15,-23.55E-15,743.7E-3,118.1E-6
1.245,400.0E-3,394.5E-6,34.54E-6,29.53E-15,-23.55E-15,743.7E-3,118.4E-6
1.246,400.0E-3,394.7E-6,35.12E-6,29.54E-15,-23.56E-15,743.7E-3,118.8E-6
1.247,400.0E-3,394.8E-6,35.71E-6,29.54E-15,-23.56E-15,743.7E-3,119.2E-6
1.248,400.0E-3,395.0E-6,36.30E-6,29.55E-15,-23.56E-15,743.7E-3,119.6E-6
1.249,400.0E-3,395.1E-6,36.91E-6,29.55E-15,-23.57E-15,743.7E-3,120.0E-6
1.250,400.0E-3,395.3E-6,37.52E-6,29.55E-15,-23.57E-15,743.7E-3,120.4E-6
1.251,400.0E-3,395.4E-6,38.15E-6,29.56E-15,-23.58E-15,743.7E-3,120.8E-6
1.252,400.0E-3,395.5E-6,38.78E-6,29.56E-15,-23.58E-15,743.7E-3,121.2E-6
1.253,400.0E-3,395.6E-6,39.42E-6,29.57E-15,-23.58E-15,743.7E-3,121.6E-6
1.254,400.0E-3,395.7E-6,40.08E-6,29.57E-15,-23.59E-15,743.7E-3,122.0E-6
1.255,400.0E-3,395.8E-6,40.74E-6,29.58E-15,-23.59E-15,743.7E-3,122.4E-6
1.256,400.0E-3,395.9E-6,41.42E-6,29.58E-15,-23.60E-15,743.7E-3,122.8E-6
1.257,400.0E-3,395.9E-6,42.10E-6,29.59E-15,-23.60E-15,743.7E-3,123.2E-6
1.258,400.0E-3,396.0E-6,42.79E-6,29.59E-15,-23.61E-15,743.7E-3,123.6E-6
1.259,400.0E-3,396.1E-6,43.49E-6,29.60E-15,-23.61E-15,743.7E-3,124.0E-6
1.260,400.0E-3,396.1E-6,44.20E-6,29.60E-15,-23.61E-15,743.7E-3,124.4E-6
1.261,400.0E-3,396.2E-6,44.92E-6,29.60E-15,-23.62E-15,743.7E-3,124.8E-6
1.262,400.0E-3,396.2E-6,45.65E-6,29.61E-15,-23.62E-15,743.7E-3,125.2E-6
1.263,400.0E-3,396.2E-6,46.39E-6,29.61E-15,-23.62E-15,743.7E-3,125.6E-6
1.264,400.0E-3,396.3E-6,47.13E-6,29.62E-15,-23.63E-15,743.7E-3,126.0E-6
1.265,400.0E-3,396.3E-6,47.89E-6,29.62E-15,-23.63E-15,743.7E-3,126.4E-6
1.266,400.0E-3,396.3E-6,48.65E-6,29.63E-15,-23.64E-15,743.7E-3,126.8E-6
1.267,400.0E-3,396.3E-6,49.42E-6,29.63E-15,-23.64E-15,743.7E-3,127.2E-6
1.268,400.0E-3,396.3E-6,50.20E-6,29.64E-15,-23.64E-15,743.7E-3,127.5E-6
1.269,400.0E-3,396.3E-6,50.98E-6,29.64E-15,-23.65E-15,743.7E-3,127.9E-6
1.270,400.0E-3,396.2E-6,51.77E-6,29.65E-15,-23.65E-15,743.7E-3,128.3E-6
1.271,400.0E-3,396.2E-6,52.57E-6,29.65E-15,-23.65E-15,743.7E-3,128.7E-6
1.272,400.0E-3,396.2E-6,53.38E-6,29.65E-15,-23.66E-15,743.7E-3,129.1E-6
1.273,400.0E-3,396.1E-6,54.19E-6,29.66E-15,-23.66E-15,743.7E-3,129.5E-6
1.274,400.0E-3,396.1E-6,55.01E-6,29.66E-15,-23.67E-15,743.7E-3,129.9E-6
1.275,400.0E-3,396.1E-6,55.83E-6,29.67E-15,-23.67E-15,743.7E-3,130.3E-6
1.276,400.0E-3,396.0E-6,56.66E-6,29.67E-15,-23.67E-15,743.7E-3,130.7E-6
1.277,400.0E-3,395.9E-6,57.50E-6,29.68E-15,-23.68E-15,743.7E-3,131.1E-6
1.278,400.0E-3,395.9E-6,58.34E-6,29.68E-15,-23.68E-15,743.7E-3,131.5E-6
1.279,400.0E-3,395.8E-6,59.19E-6,29.69E-15,-23.68E-15,743.7E-3,131.9E-6
1.280,400.0E-3,395.7E-6,60.04E-6,29.69E-15,-23.69E-15,743.7E-3,132.3E-6
1.281,400.0E-3,395.7E-6,60.90E-6,29.70E-15,-23.69E-15,743.7E-3,132.7E-6
1.282,400.0E-3,395.6E-6,61.76E-6,29.70E-15,-23.69E-15,743.7E-3,133.1E-6
1.283,400.0E-3,395.5E-6,62.63E-6,29.71E-15,-23.70E-15,743.7E-3,133.5E-6
1.284,400.0E-3,395.4E-6,63.50E-6,29.71E-15,-23.70E-15,743.7E-3,133.9E-6
1.285,400.0E-3,395.3E-6,64.38E-6,29.72E-15,-23.70E-15,743.7E-3,134.3E-6
1.286,400.0E-3,395.2E-6,65.26E-6,29.72E-15,-23.71E-15,743.7E-3,134.7E-6
1.287,400.0E-3,395.1E-6,66.14E-6,29.72E-15,-23.71E-15,743.7E-3,135.1E-6
1.288,400.0E-3,395.0E-6,67.03E-6,29.73E-15,-23.71E-15,743.7E-3,135.5E-6
1.289,400.0E-3,394.9E-6,67.92E-6,29.73E-15,-23.72E-15,743.7E-3,135.9E-6
1.290,400.0E-3,394.8E-6,68.82E-6,29.74E-15,-23.72E-15,743.7E-3,136.3E-6
1.291,400.0E-3,394.7E-6,69.71E-6,29.74E-15,-23.72E-15,743.7E-3,136.6E-6
1.292,400.0E-3,394.5E-6,70.61E-6,29.75E-15,-23.73E-15,743.7E-3,137.0E-6
1.293,400.0E-3,394.4E-6,71.52E-6,29.75E-15,-23.73E-15,743.7E-3,137.4E-6
1.294,400.0E-3,394.3E-6,72.42E-6,29.76E-15,-23.73E-15,743.8E-3,137.8E-6
1.295,400.0E-3,394.2E-6,73.33E-6,29.76E-15,-23.74E-15,743.8E-3,138.2E-6
1.296,400.0E-3,394.0E-6,74.24E-6,29.77E-15,-23.74E-15,743.8E-3,138.6E-6
1.297,400.0E-3,393.9E-6,75.16E-6,29.77E-15,-23.74E-15,743.8E-3,139.0E-6
1.298,400.0E-3,393.8E-6,76.07E-6,29.78E-15,-23.75E-15,743.8E-3,139.4E-6
1.299,400.0E-3,393.6E-6,76.99E-6,29.78E-15,-23.75E-15,743.8E-3,139.8E-6
1.300,400.0E-3,393.5E-6,77.91E-6,29.79E-15,-23.75E-15,743.8E-3,140.2E-6
1.301,400.0E-3,393.4E-6,78.83E-6,29.79E-15,-23.75E-15,743.8E-3,140.6E-6
1.302,400.0E-3,393.2E-6,79.76E-6,29.80E-15,-23.76E-15,743.8E-3,141.0E-6
1.303,400.0E-3,393.1E-6,80.68E-6,29.80E-15,-23.76E-15,743.8E-3,141.4E-6
1.304,400.0E-3,392.9E-6,81.61E-6,29.81E-15,-23.76E-15,743.8E-3,141.8E-6
1.305,400.0E-3,392.8E-6,82.54E-6,29.81E-15,-23.77E-15,743.8E-3,142.2E-6
1.306,400.0E-3,392.6E-6,83.47E-6,29.82E-15,-23.77E-15,743.8E-3,142.6E-6
1.307,400.0E-3,392.5E-6,84.40E-6,29.82E-15,-23.77E-15,743.8E-3,142.9E-6
1.308,400.0E-3,392.3E-6,85.33E-6,29.83E-15,-23.77E-15,743.8E-3,143.3E-6
1.309,400.0E-3,392.1E-6,86.27E-6,29.83E-15,-23.78E-15,743.8E-3,143.7E-6
1.310,400.0E-3,392.0E-6,87.20E-6,29.84E-15,-23.78E-15,743.8E-3,144.1E-6
1.311,400.0E-3,391.8E-6,88.14E-6,29.84E-15,-23.78E-15,743.8E-3,144.5E-6
1.312,400.0E-3,391.7E-6,89.07E-6,29.85E-15,-23.78E-15,743.8E-3,144.9E-6
1.313,400.0E-3,391.5E-6,90.01E-6,29.85E-15,-23.79E-15,743.8E-3,145.3E-6
1.314,400.0E-3,391.3E-6,90.95E-6,29.85E-15,-23.79E-15,743.8E-3,145.7E-6
1.315,400.0E-3,391.2E-6,91.89E-6,29.86E-15,-23.79E-15,743.8E-3,146.1E-6
1.316,400.0E-3,391.0E-6,92.83E-6,29.86E-15,-23.80E-15,743.8E-3,146.5E-6
1.317,400.0E-3,390.8E-6,93.77E-6,29.87E-15,-23.80E-15,743.8E-3,146.9E-6
1.318,400.0E-3,390.7E-6,94.72E-6,29.87E-15,-23.80E-15,743.8E-3,147.2E-6
1.319,400.0E-3,390.5E-6,95.66E-6,29.88E-15,-23.80E-15,743.8E-3,147.6E-6
1.320,400.0E-3,390.3E-6,96.60E-6,29.88E-15,-23.81E-15,743.8E-3,148.0E-6
1.321,400.0E-3,390.1E-6,97.55E-6,29.89E-15,-23.81E-15,743.8E-3,148.4E-6
1.322,400.0E-3,390.0E-6,98.49E-6,29.90E-15,-23.81E-15,743.8E-3,148.8E-6
1.323,400.0E-3,389.8E-6,99.44E-6,29.90E-15,-23.81E-15,743.8E-3,149.2E-6
1.324,400.0E-3,389.6E-6,100.4E-6,29.91E-15,-23.82E-15,743.8E-3,149.6E-6
1.325,400.0E-3,389.4E-6,101.3E-6,29.91E-15,-23.82E-15,743.8E-3,150.0E-6
1.326,400.0E-3,389.2E-6,102.3E-6,29.92E-15,-23.82E-15,743.8E-3,150.4E-6
1.327,400.0E-3,389.1E-6,103.2E-6,29.92E-15,-23.82E-15,743.8E-3,150.8E-6
1.328,400.0E-3,388.9E-6,104.2E-6,29.93E-15,-23.82E-15,743.8E-3,151.1E-6
1.329,400.0E-3,388.7E-6,105.1E-6,29.93E-15,-23.83E-15,743.8E-3,151.5E-6
1.330,400.0E-3,388.5E-6,106.1E-6,29.94E-15,-23.83E-15,743.8E-3,151.9E-6
1.331,400.0E-3,388.3E-6,107.0E-6,29.94E-15,-23.83E-15,743.8E-3,152.3E-6
1.332,400.0E-3,388.1E-6,108.0E-6,29.95E-15,-23.83E-15,743.8E-3,152.7E-6
1.333,400.0E-3,387.9E-6,108.9E-6,29.95E-15,-23.84E-15,743.8E-3,153.1E-6
1.334,400.0E-3,387.7E-6,109.9E-6,29.96E-15,-23.84E-15,743.8E-3,153.5E-6
1.335,400.0E-3,387.6E-6,110.8E-6,29.96E-15,-23.84E-15,743.8E-3,153.9E-6
1.336,400.0E-3,387.4E-6,111.8E-6,29.97E-15,-23.84E-15,743.8E-3,154.3E-6
1.337,400.0E-3,387.2E-6,112.7E-6,29.97E-15,-23.84E-15,743.8E-3,154.6E-6
1.338,400.0E-3,387.0E-6,113.7E-6,29.98E-15,-23.85E-15,743.8E-3,155.0E-6
1.339,400.0E-3,386.8E-6,114.6E-6,29.98E-15,-23.85E-15,743.8E-3,155.4E-6
1.340,400.0E-3,386.6E-6,115.6E-6,29.99E-15,-23.85E-15,743.8E-3,155.8E-6
1.341,400.0E-3,386.4E-6,116.5E-6,29.99E-15,-23.85E-15,743.8E-3,156.2E-6
1.342,400.0E-3,386.2E-6,117.5E-6,30.00E-15,-23.85E-15,743.8E-3,156.6E-6
1.343,400.0E-3,386.0E-6,118.4E-6,30.00E-15,-23.86E-15,743.8E-3,157.0E-6
1.344,400.0E-3,385.8E-6,119.4E-6,30.01E-15,-23.86E-15,743.8E-3,157.3E-6
1.345,400.0E-3,385.6E-6,120.3E-6,30.02E-15,-23.86E-15,743.8E-3,157.7E-6
1.346,400.0E-3,385.4E-6,121.3E-6,30.02E-15,-23.86E-15,743.8E-3,158.1E-6
1.347,400.0E-3,385.2E-6,122.2E-6,30.03E-15,-23.86E-15,743.8E-3,158.5E-6
1.348,400.0E-3,385.0E-6,123.2E-6,30.03E-15,-23.86E-15,743.8E-3,158.9E-6
1.349,400.0E-3,384.8E-6,124.1E-6,30.04E-15,-23.87E-15,743.8E-3,159.3E-6
1.350,400.0E-3,384.6E-6,125.1E-6,30.04E-15,-23.87E-15,743.8E-3,159.7E-6
1.351,400.0E-3,384.4E-6,126.0E-6,30.05E-15,-23.87E-15,743.8E-3,160.0E-6
1.352,400.0E-3,384.2E-6,127.0E-6,30.05E-15,-23.87E-15,743.8E-3,160.4E-6
1.353,400.0E-3,384.0E-6,127.9E-6,30.06E-15,-23.87E-15,743.8E-3,160.8E-6
1.354,400.0E-3,383.8E-6,128.8E-6,30.07E-15,-23.87E-15,743.8E-3,161.2E-6
1.355,400.0E-3,383.6E-6,129.8E-6,30.07E-15,-23.88E-15,743.8E-3,161.6E-6
1.356,400.0E-3,383.4E-6,130.7E-6,30.08E-15,-23.88E-15,743.8E-3,162.0E-6
1.357,400.0E-3,383.2E-6,131.7E-6,30.08E-15,-23.88E-15,743.8E-3,162.3E-6
1.358,400.0E-3,383.0E-6,132.6E-6,30.09E-15,-23.88E-15,743.8E-3,162.7E-6
1.359,400.0E-3,382.8E-6,133.6E-6,30.09E-15,-23.88E-15,743.8E-3,163.1E-6
1.360,400.0E-3,382.6E-6,134.5E-6,30.10E-15,-23.88E-15,743.8E-3,163.5E-6
1.361,400.0E-3,382.3E-6,135.5E-6,30.10E-15,-23.89E-15,743.8E-3,163.9E-6
1.362,400.0E-3,382.1E-6,136.4E-6,30.11E-15,-23.89E-15,743.8E-3,164.3E-6
1.363,400.0E-3,381.9E-6,137.4E-6,30.12E-15,-23.89E-15,743.8E-3,164.6E-6
1.364,400.0E-3,381.7E-6,138.3E-6,30.12E-15,-23.89E-15,743.8E-3,165.0E-6
1.365,400.0E-3,381.5E-6,139.3E-6,30.13E-15,-23.89E-15,743.8E-3,165.4E-6
1.366,400.0E-3,381.3E-6,140.2E-6,30.13E-15,-23.89E-15,743.8E-3,165.8E-6
1.367,400.0E-3,381.1E-6,141.2E-6,30.14E-15,-23.89E-15,743.8E-3,166.2E-6
1.368,400.0E-3,380.9E-6,142.1E-6,30.14E-15,-23.89E-15,743.8E-3,166.5E-6
1.369,400.0E-3,380.7E-6,143.1E-6,30.15E-15,-23.90E-15,743.8E-3,166.9E-6
1.370,400.0E-3,380.4E-6,144.0E-6,30.16E-15,-23.90E-15,743.8E-3,167.3E-6
1.371,400.0E-3,380.2E-6,145.0E-6,30.16E-15,-23.90E-15,743.8E-3,167.7E-6
1.372,400.0E-3,380.0E-6,145.9E-6,30.17E-15,-23.90E-15,743.8E-3,168.1E-6
1.373,400.0E-3,379.8E-6,146.9E-6,30.17E-15,-23.90E-15,743.8E-3,168.4E-6
1.374,400.0E-3,379.6E-6,147.8E-6,30.18E-15,-23.90E-15,743.8E-3,168.8E-6
1.375,400.0E-3,379.4E-6,148.7E-6,30.19E-15,-23.90E-15,743.8E-3,169.2E-6
1.376,400.0E-3,379.1E-6,149.7E-6,30.19E-15,-23.90E-15,743.8E-3,169.6E-6
1.377,400.0E-3,378.9E-6,150.6E-6,30.20E-15,-23.90E-15,743.8E-3,170.0E-6
1.378,400.0E-3,378.7E-6,151.6E-6,30.20E-15,-23.90E-15,743.8E-3,170.3E-6
1.379,400.0E-3,378.5E-6,152.5E-6,30.21E-15,-23.91E-15,743.8E-3,170.7E-6
1.380,400.0E-3,378.3E-6,153.5E-6,30.22E-15,-23.91E-15,743.8E-3,171.1E-6
1.381,400.0E-3,378.1E-6,154.4E-6,30.22E-15,-23.91E-15,743.8E-3,171.5E-6
1.382,400.0E-3,377.8E-6,155.4E-6,30.23E-15,-23.91E-15,743.8E-3,171.8E-6
1.383,400.0E-3,377.6E-6,156.3E-6,30.23E-15,-23.91E-15,743.8E-3,172.2E-6
1.384,400.0E-3,377.4E-6,157.2E-6,30.24E-15,-23.91E-15,743.8E-3,172.6E-6
1.385,400.0E-3,377.2E-6,158.2E-6,30.25E-15,-23.91E-15,743.8E-3,173.0E-6
1.386,400.0E-3,376.9E-6,159.1E-6,30.25E-15,-23.91E-15,743.8E-3,173.4E-6
1.387,400.0E-3,376.7E-6,160.1E-6,30.26E-15,-23.91E-15,743.8E-3,173.7E-6
1.388,400.0E-3,376.5E-6,161.0E-6,30.27E-15,-23.91E-15,743.8E-3,174.1E-6
1.389,400.0E-3,376.3E-6,162.0E-6,30.27E-15,-23.91E-15,743.8E-3,174.5E-6
1.390,400.0E-3,376.1E-6,162.9E-6,30.28E-15,-23.91E-15,743.8E-3,174.9E-6
1.391,400.0E-3,375.8E-6,163.8E-6,30.28E-15,-23.91E-15,743.8E-3,175.2E-6
1.392,400.0E-3,375.6E-6,164.8E-6,30.29E-15,-23.92E-15,743.8E-3,175.6E-6
1.393,400.0E-3,375.4E-6,165.7E-6,30.30E-15,-23.92E-15,743.8E-3,176.0E-6
1.394,400.0E-3,375.2E-6,166.7E-6,30.30E-15,-23.92E-15,743.8E-3,176.4E-6
1.395,400.0E-3,374.9E-6,167.6E-6,30.31E-15,-23.92E-15,743.8E-3,176.7E-6
1.396,400.0E-3,374.7E-6,168.5E-6,30.32E-15,-23.92E-15,743.8E-3,177.1E-6
1.397,400.0E-3,374.5E-6,169.5E-6,30.32E-15,-23.92E-15,743.8E-3,177.5E-6
1.398,400.0E-3,374.2E-6,170.4E-6,30.33E-15,-23.92E-15,743.8E-3,177.9E-6
1.399,400.0E-3,374.0E-6,171.4E-6,30.34E-15,-23.92E-15,743.8E-3,178.2E-6
1.400,400.0E-3,373.8E-6,172.3E-6,30.34E-15,-23.92E-15,743.8E-3,178.6E-6
1.401,400.0E-3,373.6E-6,173.2E-6,30.35E-15,-23.92E-15,743.8E-3,179.0E-6
1.402,400.0E-3,373.3E-6,174.2E-6,30.35E-15,-23.92E-15,743.8E-3,179.4E-6
1.403,400.0E-3,373.1E-6,175.1E-6,30.36E-15,-23.92E-15,743.8E-3,179.7E-6
1.404,400.0E-3,372.9E-6,176.1E-6,30.37E-15,-23.92E-15,743.8E-3,180.1E-6
1.405,400.0E-3,372.6E-6,177.0E-6,30.37E-15,-23.92E-15,743.8E-3,180.5E-6
1.406,400.0E-3,372.4E-6,177.9E-6,30.38E-15,-23.92E-15,743.8E-3,180.9E-6
1.407,400.0E-3,372.2E-6,178.9E-6,30.39E-15,-23.92E-15,743.8E-3,181.2E-6
1.408,400.0E-3,372.0E-6,179.8E-6,30.39E-15,-23.92E-15,743.8E-3,181.6E-6
1.409,400.0E-3,371.7E-6,180.7E-6,30.40E-15,-23.92E-15,743.8E-3,182.0E-6
1.410,400.0E-3,371.5E-6,181.7E-6,30.41E-15,-23.92E-15,743.8E-3,182.3E-6
1.411,400.0E-3,371.3E-6,182.6E-6,30.41E-15,-23.92E-15,743.8E-3,182.7E-6
1.412,400.0E-3,371.0E-6,183.5E-6,30.42E-15,-23.92E-15,743.8E-3,183.1E-6
1.413,400.0E-3,370.8E-6,184.5E-6,30.43E-15,-23.92E-15,743.8E-3,183.5E-6
1.414,400.0E-3,370.6E-6,185.4E-6,30.43E-15,-23.92E-15,743.8E-3,183.8E-6
1.415,400.0E-3,370.3E-6,186.3E-6,30.44E-15,-23.92E-15,743.8E-3,184.2E-6
1.416,400.0E-3,370.1E-6,187.3E-6,30.45E-15,-23.92E-15,743.8E-3,184.6E-6
1.417,400.0E-3,369.9E-6,188.2E-6,30.45E-15,-23.92E-15,743.8E-3,184.9E-6
1.418,400.0E-3,369.6E-6,189.1E-6,30.46E-15,-23.92E-15,743.8E-3,185.3E-6
1.419,400.0E-3,369.4E-6,190.1E-6,30.47E-15,-23.92E-15,743.8E-3,185.7E-6
1.420,400.0E-3,369.2E-6,191.0E-6,30.48E-15,-23.92E-15,743.8E-3,186.0E-6
1.421,400.0E-3,368.9E-6,191.9E-6,30.48E-15,-23.92E-15,743.8E-3,186.4E-6
1.422,400.0E-3,368.7E-6,192.9E-6,30.49E-15,-23.92E-15,743.8E-3,186.8E-6
1.423,400.0E-3,368.5E-6,193.8E-6,30.50E-15,-23.92E-15,743.8E-3,187.1E-6
1.424,400.0E-3,368.2E-6,194.7E-6,30.50E-15,-23.92E-15,743.8E-3,187.5E-6
1.425,400.0E-3,368.0E-6,195.7E-6,30.51E-15,-23.92E-15,743.8E-3,187.9E-6
1.426,400.0E-3,367.7E-6,196.6E-6,30.52E-15,-23.92E-15,743.8E-3,188.2E-6
1.427,400.0E-3,367.5E-6,197.5E-6,30.52E-15,-23.92E-15,743.8E-3,188.6E-6
1.428,400.0E-3,367.3E-6,198.4E-6,30.53E-15,-23.91E-15,743.8E-3,189.0E-6
1.429,400.0E-3,367.0E-6,199.4E-6,30.54E-15,-23.91E-15,743.8E-3,189.4E-6
1.430,400.0E-3,366.8E-6,200.3E-6,30.55E-15,-23.91E-15,743.8E-3,189.7E-6
1.431,400.0E-3,366.6E-6,201.2E-6,30.55E-15,-23.91E-15,743.8E-3,190.1E-6
1.432,400.0E-3,366.3E-6,202.2E-6,30.56E-15,-23.91E-15,743.8E-3,190.5E-6
1.433,400.0E-3,366.1E-6,203.1E-6,30.57E-15,-23.91E-15,743.8E-3,190.8E-6
1.434,400.0E-3,365.8E-6,204.0E-6,30.57E-15,-23.91E-15,743.8E-3,191.2E-6
1.435,400.0E-3,365.6E-6,204.9E-6,30.58E-15,-23.91E-15,743.8E-3,191.5E-6
1.436,400.0E-3,365.4E-6,205.9E-6,30.59E-15,-23.91E-15,743.8E-3,191.9E-6
1.437,400.0E-3,365.1E-6,206.8E-6,30.60E-15,-23.91E-15,743.8E-3,192.3E-6
1.438,400.0E-3,364.9E-6,207.7E-6,30.60E-15,-23.91E-15,743.8E-3,192.6E-6
1.439,400.0E-3,364.6E-6,208.6E-6,30.61E-15,-23.91E-15,743.8E-3,193.0E-6
1.440,400.0E-3,364.4E-6,209.6E-6,30.62E-15,-23.91E-15,743.8E-3,193.4E-6
1.441,400.0E-3,364.1E-6,210.5E-6,30.63E-15,-23.90E-15,743.8E-3,193.7E-6
1.442,400.0E-3,363.9E-6,211.4E-6,30.63E-15,-23.90E-15,743.8E-3,194.1E-6
1.443,400.0E-3,363.7E-6,212.3E-6,30.64E-15,-23.90E-15,743.8E-3,194.5E-6
1.444,400.0E-3,363.4E-6,213.3E-6,30.65E-15,-23.90E-15,743.8E-3,194.8E-6
1.445,400.0E-3,363.2E-6,214.2E-6,30.66E-15,-23.90E-15,743.8E-3,195.2E-6
1.446,400.0E-3,362.9E-6,215.1E-6,30.66E-15,-23.90E-15,743.8E-3,195.6E-6
1.447,400.0E-3,362.7E-6,216.0E-6,30.67E-15,-23.90E-15,743.8E-3,195.9E-6
1.448,400.0E-3,362.5E-6,216.9E-6,30.68E-15,-23.90E-15,743.8E-3,196.3E-6
1.449,400.0E-3,362.2E-6,217.9E-6,30.69E-15,-23.90E-15,743.8E-3,196.6E-6
1.450,400.0E-3,362.0E-6,218.8E-6,30.69E-15,-23.89E-15,743.8E-3,197.0E-6
1.451,400.0E-3,361.7E-6,219.7E-6,30.70E-15,-23.89E-15,743.8E-3,197.4E-6
1.452,400.0E-3,361.5E-6,220.6E-6,30.71E-15,-23.89E-15,743.8E-3,197.7E-6
1.453,400.0E-3,361.2E-6,221.5E-6,30.72E-15,-23.89E-15,743.8E-3,198.1E-6
1.454,400.0E-3,361.0E-6,222.5E-6,30.72E-15,-23.89E-15,743.8E-3,198.4E-6
1.455,400.0E-3,360.7E-6,223.4E-6,30.73E-15,-23.89E-15,743.8E-3,198.8E-6
1.456,400.0E-3,360.5E-6,224.3E-6,30.74E-15,-23.89E-15,743.8E-3,199.2E-6
1.457,400.0E-3,360.3E-6,225.2E-6,30.75E-15,-23.88E-15,743.8E-3,199.5E-6
1.458,400.0E-3,360.0E-6,226.1E-6,30.75E-15,-23.88E-15,743.8E-3,199.9E-6
1.459,400.0E-3,359.8E-6,227.0E-6,30.76E-15,-23.88E-15,743.8E-3,200.3E-6
1.460,400.0E-3,359.5E-6,228.0E-6,30.77E-15,-23.88E-15,743.8E-3,200.6E-6
1.461,400.0E-3,359.3E-6,228.9E-6,30.78E-15,-23.88E-15,743.8E-3,201.0E-6
1.462,400.0E-3,359.0E-6,229.8E-6,30.78E-15,-23.88E-15,743.8E-3,201.3E-6
1.463,400.0E-3,358.8E-6,230.7E-6,30.79E-15,-23.88E-15,743.8E-3,201.7E-6
1.464,400.0E-3,358.5E-6,231.6E-6,30.80E-15,-23.87E-15,743.8E-3,202.0E-6
1.465,400.0E-3,358.3E-6,232.5E-6,30.81E-15,-23.87E-15,743.8E-3,202.4E-6
1.466,400.0E-3,358.0E-6,233.4E-6,30.82E-15,-23.87E-15,743.8E-3,202.8E-6
1.467,400.0E-3,357.8E-6,234.4E-6,30.82E-15,-23.87E-15,743.8E-3,203.1E-6
1.468,400.0E-3,357.5E-6,235.3E-6,30.83E-15,-23.87E-15,743.8E-3,203.5E-6
1.469,400.0E-3,357.3E-6,236.2E-6,30.84E-15,-23.86E-15,743.8E-3,203.8E-6
1.470,400.0E-3,357.0E-6,237.1E-6,30.85E-15,-23.86E-15,743.8E-3,204.2E-6
1.471,400.0E-3,356.8E-6,238.0E-6,30.86E-15,-23.86E-15,743.8E-3,204.5E-6
1.472,400.0E-3,356.5E-6,238.9E-6,30.86E-15,-23.86E-15,743.8E-3,204.9E-6
1.473,400.0E-3,356.3E-6,239.8E-6,30.87E-15,-23.86E-15,743.8E-3,205.3E-6
1.474,400.0E-3,356.0E-6,240.7E-6,30.88E-15,-23.86E-15,743.8E-3,205.6E-6
1.475,400.0E-3,355.8E-6,241.7E-6,30.89E-15,-23.85E-15,743.8E-3,206.0E-6
1.476,400.0E-3,355.5E-6,242.6E-6,30.90E-15,-23.85E-15,743.8E-3,206.3E-6
1.477,400.0E-3,355.3E-6,243.5E-6,30.90E-15,-23.85E-15,743.8E-3,206.7E-6
1.478,400.0E-3,355.1E-6,244.4E-6,30.91E-15,-23.85E-15,743.8E-3,207.0E-6
